model_key	point_id	language_script	group	x	y	text_preview
v52_mean_conv5way_step25000	p89	eng_Latn	v5_target	-0.548290	0.177786	Are you sure this is real?
v52_mean_conv5way_step25000	p90	dtp_Latn	v5_target	-0.029918	-0.572238	Awasiu iti waig do tikanas.
v52_mean_conv5way_step25000	p91	eng_Latn	v5_target	-0.568437	0.109970	This soup tastes good.
v52_mean_conv5way_step25000	p92	dtp_Latn	v5_target	0.375850	-0.614850	Mamaraag i tongo injiniur dilo sunsuyon tu karaag dot oruhai.
v52_mean_conv5way_step25000	p93	eng_Latn	v5_target	-0.341411	0.418494	The engineers blew up the bridge because it was about to collapse.
v52_mean_conv5way_step25000	p94	dtp_Latn	v5_target	0.035518	-0.523435	Honggo ko dii?
v52_mean_conv5way_step25000	p95	eng_Latn	v5_target	-0.483615	0.053641	Where are you?
v52_mean_conv5way_step25000	p96	dtp_Latn	v5_target	0.366311	-0.433852	Au oku milo wonsoyon dilo nga mogot daa haro uhupan di Tom.
v52_mean_conv5way_step25000	p97	eng_Latn	v5_target	-0.449716	0.395236	I can't do that unless I have Tom's help.
v52_mean_conv5way_step25000	p98	dtp_Latn	v5_target	0.169644	-0.584401	Kapatai matu iyau id onom tulan kangku daa.
v52_mean_conv5way_step25000	p99	eng_Latn	v5_target	-0.520249	0.289213	I have expected his death for six months.
v52_mean_conv5way_step25000	p100	dtp_Latn	v5_target	-0.079403	-0.572941	Olunggui oku om ohuyan i.
v52_mean_conv5way_step25000	p101	eng_Latn	v5_target	-0.522166	-0.002463	I'm broke and tired.
v52_mean_conv5way_step25000	p102	dtp_Latn	v5_target	-0.123127	-0.649174	Mumang ko doho iyadaan?
v52_mean_conv5way_step25000	p103	eng_Latn	v5_target	-0.536020	0.235190	Do you want me to leave?
v52_mean_conv5way_step25000	p104	dtp_Latn	v5_target	-0.218380	-0.563904	Mintong oku po kalandor ku.
v52_mean_conv5way_step25000	p105	eng_Latn	v5_target	-0.603983	0.059510	Let me check my calendar.
v52_mean_conv5way_step25000	p106	dtp_Latn	v5_target	0.056123	-0.598271	Mulau yahai kangku daa.
v52_mean_conv5way_step25000	p107	eng_Latn	v5_target	-0.519338	0.233930	I think we're all a bit crazy.
v52_mean_conv5way_step25000	p108	dtp_Latn	v5_target	-0.016829	-0.679560	Mongowit oku dau muli walai kama.
v52_mean_conv5way_step25000	p109	eng_Latn	v5_target	-0.606270	0.123430	I should get him home.
v52_mean_conv5way_step25000	p110	dtp_Latn	v5_target	0.101153	-0.526082	Kumoiso isio hiti'd gana'.
v52_mean_conv5way_step25000	p111	eng_Latn	v5_target	-0.510259	0.178657	He was a pioneer in this field.
v52_mean_conv5way_step25000	p112	dtp_Latn	v5_target	0.082945	-0.578918	Au oku mokiuhup mantad dika.
v52_mean_conv5way_step25000	p113	eng_Latn	v5_target	-0.547246	0.222443	I haven't asked you for help.
v52_mean_conv5way_step25000	p114	dtp_Latn	v5_target	-0.111653	-0.603979	Nunu o mangan nu?
v52_mean_conv5way_step25000	p115	eng_Latn	v5_target	-0.394273	0.259957	What do you think you're doing?
v52_mean_conv5way_step25000	p116	dtp_Latn	v5_target	-0.021469	-0.594935	Nunu o tosorou nu?
v52_mean_conv5way_step25000	p117	eng_Latn	v5_target	-0.457585	0.128655	What are you thinking?
v52_mean_conv5way_step25000	p118	dtp_Latn	v5_target	0.108844	-0.612686	Alansan no daa korongou ko.
v52_mean_conv5way_step25000	p119	eng_Latn	v5_target	-0.540150	0.091461	I wish you'd listen.
v52_mean_conv5way_step25000	p120	dtp_Latn	v5_target	-0.074826	-0.521856	Minaan oku do pomusarahan dot osinang.
v52_mean_conv5way_step25000	p121	eng_Latn	v5_target	-0.520349	0.094468	I made a lucky guess.
v52_mean_conv5way_step25000	p122	dtp_Latn	v5_target	0.163352	-0.537148	Miagal o Labit maya kawo o bongol om bosing.
v52_mean_conv5way_step25000	p123	eng_Latn	v5_target	-0.233166	0.165490	Rabbits are related to beavers and squirrels.
v52_mean_conv5way_step25000	p124	dtp_Latn	v5_target	-0.145838	-0.376909	Nunu ilo?
v52_mean_conv5way_step25000	p125	eng_Latn	v5_target	-0.489597	0.068315	What is that?
v52_mean_conv5way_step25000	p126	dtp_Latn	v5_target	-0.301691	-0.488733	Posik no.
v52_mean_conv5way_step25000	p127	eng_Latn	v5_target	-0.495604	0.216282	It's time to get up.
v52_mean_conv5way_step25000	p128	dtp_Latn	v5_target	0.296675	-0.404751	Aiso tulun milo poimpasi gisom do duo nahatus toun.
v52_mean_conv5way_step25000	p129	eng_Latn	v5_target	-0.424000	0.273624	Nobody can live to be two hundred years old.
v52_mean_conv5way_step25000	p130	dtp_Latn	v5_target	0.504735	-0.403882	Norongou oku dilo pomoinan nopo ti nga au mangasou pimbalajaran nu. Nga montok doho au milo.
v52_mean_conv5way_step25000	p131	eng_Latn	v5_target	-0.306511	0.526598	I've noticed that having fun doesn't interfere at all with your studies. I just can't.
v52_mean_conv5way_step25000	p132	dtp_Latn	v5_target	0.001700	-0.532652	Momupu isido do gonob dau.
v52_mean_conv5way_step25000	p133	eng_Latn	v5_target	-0.504919	-0.027644	She washes her skirt.
v52_mean_conv5way_step25000	p134	dtp_Latn	v5_target	0.452157	-0.289716	Nung kosorou oku diri tootopot nga pinapadagang i Tom do korita dau kumaa di Mary do gatang 500 Dollar nopo.
v52_mean_conv5way_step25000	p135	eng_Latn	v5_target	-0.325330	0.433275	If I remember correctly, Tom sold his car to Mary for only 500 dollars.
v52_mean_conv5way_step25000	p136	dtp_Latn	v5_target	0.040199	-0.524674	Maai no awi ti.
v52_mean_conv5way_step25000	p137	eng_Latn	v5_target	-0.447628	0.144420	Let's end this.
v52_mean_conv5way_step25000	p138	dtp_Latn	v5_target	0.021381	-0.498185	Au noukab po Tatoeba.org tu haro kinoundaran.
v52_mean_conv5way_step25000	p139	eng_Latn	v5_target	-0.453727	-0.128674	Tatoeba.org is offline for maintenance.
v52_mean_conv5way_step25000	p140	dtp_Latn	v5_target	0.052363	-0.526972	Osonong no maan nu dilo.
v52_mean_conv5way_step25000	p141	eng_Latn	v5_target	-0.532228	0.210465	You'd be good at it.
v52_mean_conv5way_step25000	p142	dtp_Latn	v5_target	0.147620	-0.586326	Obuli oku mamalanja dokoyu do tiinumon?
v52_mean_conv5way_step25000	p143	eng_Latn	v5_target	-0.559077	0.202014	Can I offer you a drink?
v52_mean_conv5way_step25000	p144	dtp_Latn	v5_target	0.053702	-0.449755	I tanak ti nopo nga tanak ku.
v52_mean_conv5way_step25000	p145	eng_Latn	v5_target	-0.587702	0.064199	This boy is my son.
v52_mean_conv5way_step25000	p146	dtp_Latn	v5_target	0.253571	-0.493613	Au yau noilaan kaka yoku nopo nga i tulun Gipun.
v52_mean_conv5way_step25000	p147	eng_Latn	v5_target	-0.497353	0.290469	She doesn't know that I'm Japanese.
v52_mean_conv5way_step25000	p148	dtp_Latn	v5_target	0.163456	-0.632253	Somoonu yahai kopibooboros dilo kawagu.
v52_mean_conv5way_step25000	p149	eng_Latn	v5_target	-0.444162	0.295672	I'd rather discuss this at a later time.
v52_mean_conv5way_step25000	p150	dtp_Latn	v5_target	-0.189365	-0.417269	Orohian i Ania do kompiuto.
v52_mean_conv5way_step25000	p151	eng_Latn	v5_target	-0.571181	0.054271	Ania is interested in computers.
v52_mean_conv5way_step25000	p152	dtp_Latn	v5_target	0.160738	-0.450182	Napatai i Tom id toun 2013 tu toruol do Pneumonia.
v52_mean_conv5way_step25000	p153	eng_Latn	v5_target	-0.321705	-0.022593	Tom died in 2013 of pneumonia.
v52_mean_conv5way_step25000	p154	dtp_Latn	v5_target	0.095573	-0.641305	Apatut ko popoundaliu dilo?
v52_mean_conv5way_step25000	p155	eng_Latn	v5_target	-0.538537	0.063261	Will I have to move?
v52_mean_conv5way_step25000	p156	dtp_Latn	v5_target	0.052989	-0.431545	Iman-imanon ku nopo nga mongugusap.
v52_mean_conv5way_step25000	p157	eng_Latn	v5_target	-0.520578	0.214874	My aim is to be a doctor.
v52_mean_conv5way_step25000	p158	dtp_Latn	v5_target	-0.105449	-0.545886	Milo' oku mambarai baino?
v52_mean_conv5way_step25000	p159	eng_Latn	v5_target	-0.509455	-0.007534	Can I order now?
v52_mean_conv5way_step25000	p160	dtp_Latn	v5_target	0.032138	-0.639100	Milo' oku mambarai lo tiso?
v52_mean_conv5way_step25000	p161	eng_Latn	v5_target	-0.486969	-0.074598	Can I order one?
v52_mean_conv5way_step25000	p162	dtp_Latn	v5_target	-0.055825	-0.623404	Maan oku awasi kumaa Tom bo.
v52_mean_conv5way_step25000	p163	eng_Latn	v5_target	-0.543416	0.145085	I'll be good to Tom.
v52_mean_conv5way_step25000	p164	dtp_Latn	v5_target	0.219840	-0.430381	A'haro duo susumikul hiti'd kalas dinondo.
v52_mean_conv5way_step25000	p165	eng_Latn	v5_target	-0.490394	0.043166	Two students are absent today.
v52_mean_conv5way_step25000	p166	dtp_Latn	v5_target	0.143574	-0.550295	Haro isai milo' monguhup doho?
v52_mean_conv5way_step25000	p167	eng_Latn	v5_target	-0.479089	0.096000	Can someone help me?
v52_mean_conv5way_step25000	p168	dtp_Latn	v5_target	-0.062492	-0.562365	Milo' oku moboros montok Tom.
v52_mean_conv5way_step25000	p169	eng_Latn	v5_target	-0.589839	0.006065	I can speak to Tom.
v52_mean_conv5way_step25000	p170	dtp_Latn	v5_target	0.063961	-0.568528	Milo' ko' mangandad maya doho.
v52_mean_conv5way_step25000	p171	eng_Latn	v5_target	-0.611217	0.101406	You can stay with me.
v52_mean_conv5way_step25000	p172	dtp_Latn	v5_target	0.079313	-0.569108	Milo' ko' mangandad maya dahai.
v52_mean_conv5way_step25000	p173	eng_Latn	v5_target	-0.544198	0.125782	You can stay with us.
v52_mean_conv5way_step25000	p174	dtp_Latn	v5_target	0.096511	-0.580278	Nokokito do Tom kangku daa.
v52_mean_conv5way_step25000	p175	eng_Latn	v5_target	-0.591686	-0.065715	I bet it was Tom.
v52_mean_conv5way_step25000	p176	dtp_Latn	v5_target	0.045369	-0.532018	Milo' ko' moboros montok Tom.
v52_mean_conv5way_step25000	p177	eng_Latn	v5_target	-0.586797	0.083434	You can talk to Tom.
v52_mean_conv5way_step25000	p178	dtp_Latn	v5_target	-0.099808	-0.532042	Milo' otumbayaan kaka i Tom?
v52_mean_conv5way_step25000	p179	eng_Latn	v5_target	-0.468681	-0.001107	Can Tom be trusted?
v52_mean_conv5way_step25000	p180	dtp_Latn	v5_target	0.093431	-0.638212	Ingkuro no maan i Tom dilo?
v52_mean_conv5way_step25000	p181	eng_Latn	v5_target	-0.511142	0.093273	How can Tom do that?
v52_mean_conv5way_step25000	p182	dtp_Latn	v5_target	0.111319	-0.593525	Kasaga' tokou maan dilo?
v52_mean_conv5way_step25000	p183	eng_Latn	v5_target	-0.541612	0.025436	Can we afford that?
v52_mean_conv5way_step25000	p184	dtp_Latn	v5_target	0.083584	-0.570404	Kasaga' tokou maan diti?
v52_mean_conv5way_step25000	p185	eng_Latn	v5_target	-0.557305	0.032721	Can we afford this?
v52_mean_conv5way_step25000	p186	dtp_Latn	v5_target	0.675245	0.023659	Ruminikot iyahai mantad mogisuwai-suwai o bansa om boros, nga’ koinsanai dahai nosompuru id hontolon di miagal. Lobi’ ma
v52_mean_conv5way_step25000	p187	eng_Latn	v5_target	0.024257	0.737270	We come from hundreds of ethnic and language backgrounds, yet we are united by common goals. Above all, we want to honor
v52_mean_conv5way_step25000	p188	dtp_Latn	v5_target	0.031090	-0.617237	Alaid oku au nokopikito diya!
v52_mean_conv5way_step25000	p189	eng_Latn	v5_target	-0.403992	0.216608	I haven't seen you for so long!
v52_mean_conv5way_step25000	p190	dtp_Latn	v5_target	0.282479	-0.509495	Haro no susumikul do poingirikau hilo om mogiakan-akan.
v52_mean_conv5way_step25000	p191	eng_Latn	v5_target	-0.398622	0.317188	Some students were sitting on the bench and having lunch.
v52_mean_conv5way_step25000	p192	dtp_Latn	v5_target	-0.049459	-0.682305	Hiti no pakarajaan ku.
v52_mean_conv5way_step25000	p193	eng_Latn	v5_target	-0.507113	0.159721	That's where I work.
v52_mean_conv5way_step25000	p194	dtp_Latn	v5_target	0.409277	-0.395753	Otopot nodi toilaan nu dot osonong, nga iri podi kaala tu osusa o momonsoi dilo.
v52_mean_conv5way_step25000	p195	eng_Latn	v5_target	-0.312169	0.563534	It is true that yours is a good idea, but I am afraid it will be hard to put into practice.
v52_mean_conv5way_step25000	p196	dtp_Latn	v5_target	0.349181	-0.497160	Nung yoho nopo diya nga au oku mongoi maan dilo.
v52_mean_conv5way_step25000	p197	eng_Latn	v5_target	-0.363936	0.392235	If I were you, I wouldn't do a thing like that.
v52_mean_conv5way_step25000	p198	dtp_Latn	v5_target	0.156854	-0.619986	Hinonggo oku milo' momoug?
v52_mean_conv5way_step25000	p199	eng_Latn	v5_target	-0.470107	0.022531	Where can I wash up?
v52_mean_conv5way_step25000	p200	dtp_Latn	v5_target	0.000415	-0.577682	Tokou nga milo' korikot?
v52_mean_conv5way_step25000	p201	ile_Latn	v5_target	-0.606403	0.060282	Tu es un bon medico.
v52_mean_conv5way_step25000	p202	eng_Latn	v5_target	-0.567593	0.206391	You're a good doctor.
v52_mean_conv5way_step25000	p203	ile_Latn	v5_target	-0.402746	-0.381195	It va evenir bentost.
v52_mean_conv5way_step25000	p204	eng_Latn	v5_target	-0.520754	0.091629	It'll happen soon.
v52_mean_conv5way_step25000	p205	ile_Latn	v5_target	-0.231085	-0.169991	Qualmen se lee ti-ci ideogramme?
v52_mean_conv5way_step25000	p206	eng_Latn	v5_target	-0.420198	0.011085	How do you read this kanji?
v52_mean_conv5way_step25000	p207	ile_Latn	v5_target	-0.355439	-0.211000	Quo significa PTA?
v52_mean_conv5way_step25000	p208	eng_Latn	v5_target	-0.432774	0.026560	What does PTA mean?
v52_mean_conv5way_step25000	p209	ile_Latn	v5_target	-0.335748	-0.476509	Yo ha perdit mi horloge.
v52_mean_conv5way_step25000	p210	eng_Latn	v5_target	-0.602473	0.016801	I lost the watch.
v52_mean_conv5way_step25000	p211	ile_Latn	v5_target	-0.239425	-0.483317	To va bentost changear.
v52_mean_conv5way_step25000	p212	eng_Latn	v5_target	-0.522422	0.091862	That'll change soon.
v52_mean_conv5way_step25000	p213	ile_Latn	v5_target	-0.498904	-0.312898	Li café es tre calid.
v52_mean_conv5way_step25000	p214	eng_Latn	v5_target	-0.629752	0.052450	The coffee is very hot.
v52_mean_conv5way_step25000	p215	ile_Latn	v5_target	-0.301858	-0.377504	Quo manca?
v52_mean_conv5way_step25000	p216	eng_Latn	v5_target	-0.484420	0.004290	What is missing?
v52_mean_conv5way_step25000	p217	ile_Latn	v5_target	-0.225576	-0.531457	Quant tu besona?
v52_mean_conv5way_step25000	p218	eng_Latn	v5_target	-0.475849	0.117483	How much do you need?
v52_mean_conv5way_step25000	p219	ile_Latn	v5_target	-0.315970	-0.291097	Nequí venit!
v52_mean_conv5way_step25000	p220	eng_Latn	v5_target	-0.503628	-0.155004	No one came.
v52_mean_conv5way_step25000	p221	ile_Latn	v5_target	-0.364010	-0.382335	Li gemelles assistet.
v52_mean_conv5way_step25000	p222	eng_Latn	v5_target	-0.534601	-0.118246	The twins helped.
v52_mean_conv5way_step25000	p223	ile_Latn	v5_target	-0.403264	-0.303901	Quant esset ta?
v52_mean_conv5way_step25000	p224	eng_Latn	v5_target	-0.482934	0.121812	How many were there?
v52_mean_conv5way_step25000	p225	ile_Latn	v5_target	-0.522193	-0.163528	Mi matre es un fémina.
v52_mean_conv5way_step25000	p226	eng_Latn	v5_target	-0.617853	0.139635	My mother is a woman.
v52_mean_conv5way_step25000	p227	ile_Latn	v5_target	-0.268228	-0.531523	Ti flor odora bon.
v52_mean_conv5way_step25000	p228	eng_Latn	v5_target	-0.556404	-0.062911	This flower smells nice.
v52_mean_conv5way_step25000	p229	ile_Latn	v5_target	-0.278941	-0.118352	Li puella con li long puellas ta es Judith.
v52_mean_conv5way_step25000	p230	eng_Latn	v5_target	-0.517107	0.233941	That girl who has long hair is Judy.
v52_mean_conv5way_step25000	p231	ile_Latn	v5_target	-0.523367	-0.133226	Noi ne va haver un chance.
v52_mean_conv5way_step25000	p232	eng_Latn	v5_target	-0.507009	0.134658	We won't stand a chance.
v52_mean_conv5way_step25000	p233	ile_Latn	v5_target	-0.538314	-0.187183	Noi ne es un pare.
v52_mean_conv5way_step25000	p234	eng_Latn	v5_target	-0.569145	0.106359	We're not a couple.
v52_mean_conv5way_step25000	p235	ile_Latn	v5_target	-0.603871	-0.252467	Yo ne have un dom.
v52_mean_conv5way_step25000	p236	eng_Latn	v5_target	-0.578492	0.168152	I don't have a house.
v52_mean_conv5way_step25000	p237	ile_Latn	v5_target	-0.360617	-0.422135	Yo svimmat in li mare.
v52_mean_conv5way_step25000	p238	eng_Latn	v5_target	-0.470043	-0.203065	I swam in the sea.
v52_mean_conv5way_step25000	p239	ile_Latn	v5_target	-0.324586	-0.520140	Li can apare malad.
v52_mean_conv5way_step25000	p240	eng_Latn	v5_target	-0.612086	0.201853	The dog seems to be sick.
v52_mean_conv5way_step25000	p241	ile_Latn	v5_target	-0.375891	-0.315062	Li nase de Tom esset rubi.
v52_mean_conv5way_step25000	p242	eng_Latn	v5_target	-0.468321	-0.097153	Tom's nose was red.
