model_key	point_id	language_script	group	x	y	text_preview
v52_random_conv5way_step32000	p38	dtp_Latn	v5_target	0.210505	-0.540848	Olumis ilo wotik.
v52_random_conv5way_step32000	p39	eng_Latn	v5_target	0.592437	0.079842	That's a pretty colour.
v52_random_conv5way_step32000	p40	dtp_Latn	v5_target	-0.245956	-0.550889	Au oku nokoilo nunu o taakan ku kosodop.
v52_random_conv5way_step32000	p41	eng_Latn	v5_target	0.497454	0.196068	I can't remember what I ate last night.
v52_random_conv5way_step32000	p42	dtp_Latn	v5_target	-0.282312	-0.431646	Nokoumbal ko' minoi hilo'd Paris di gulu?
v52_random_conv5way_step32000	p43	eng_Latn	v5_target	0.473115	0.165208	Have you ever been to Paris?
v52_random_conv5way_step32000	p44	dtp_Latn	v5_target	-0.263865	-0.547213	Kikaraja isido dot oruhai sabaagi do mananaip.
v52_random_conv5way_step32000	p45	eng_Latn	v5_target	0.428709	0.140239	She got a part-time job as a typist.
v52_random_conv5way_step32000	p46	dtp_Latn	v5_target	-0.455771	-0.299725	Manahak nopo do tunturu tokoro nga onuan disio do tunturu ngai iso longon.
v52_random_conv5way_step32000	p47	eng_Latn	v5_target	0.380215	0.404297	Give someone the little finger, and he will take the whole hand.
v52_random_conv5way_step32000	p48	dtp_Latn	v5_target	0.140125	-0.528095	Muhot oku diya po toruhai kio.
v52_random_conv5way_step32000	p49	eng_Latn	v5_target	0.483372	0.217539	I want to ask you one last favor.
v52_random_conv5way_step32000	p50	dtp_Latn	v5_target	-0.258564	-0.399056	Ih singa nopo nga wowoyoon hiri'd gowuton.
v52_random_conv5way_step32000	p51	eng_Latn	v5_target	0.431836	0.224244	The lion is the king of the jungle.
v52_random_conv5way_step32000	p52	dtp_Latn	v5_target	0.047451	-0.549705	Au tagal tikit.
v52_random_conv5way_step32000	p53	eng_Latn	v5_target	0.543090	-0.001677	No tickets are needed.
v52_random_conv5way_step32000	p54	dtp_Latn	v5_target	-0.209439	-0.493423	Au tagal yahai ponongkiboros diolo.
v52_random_conv5way_step32000	p55	eng_Latn	v5_target	0.540385	0.233037	We don't need to talk to them.
v52_random_conv5way_step32000	p56	dtp_Latn	v5_target	0.110829	-0.519927	Nunu binoli nu?
v52_random_conv5way_step32000	p57	eng_Latn	v5_target	0.474289	0.053422	What did you buy?
v52_random_conv5way_step32000	p58	dtp_Latn	v5_target	0.204619	-0.500311	Obulou ilo tawan.
v52_random_conv5way_step32000	p59	eng_Latn	v5_target	0.587586	0.009488	The sky is blue.
v52_random_conv5way_step32000	p60	dtp_Latn	v5_target	-0.430347	-0.310118	Orohian nogi mintong do pulitik tulun Amorika kokomoi do timpu pomilian do pirisidion.
v52_random_conv5way_step32000	p61	eng_Latn	v5_target	0.402730	0.273606	It's interesting to observe American politics, especially during a presidential election.
v52_random_conv5way_step32000	p62	dtp_Latn	v5_target	-0.087651	-0.481602	Iti nopo nga bunsiling di Mike.
v52_random_conv5way_step32000	p63	eng_Latn	v5_target	0.539309	0.103591	This is Mike's bicycle.
v52_random_conv5way_step32000	p64	dtp_Latn	v5_target	-0.581959	-0.258142	I Tom nopo nga tambalut di tosonong, nga miagal do bakas kokitanan dau om iri no sabap au oku songkuro muhang dau.
v52_random_conv5way_step32000	p65	eng_Latn	v5_target	0.275072	0.524935	Tom is very good friend, but he looks like a wild boar so I don't consider him a potential love interest.
v52_random_conv5way_step32000	p66	dtp_Latn	v5_target	-0.137948	-0.537665	I Andi Smith songulun mongigia boros Inggilis?
v52_random_conv5way_step32000	p67	eng_Latn	v5_target	0.514734	0.100338	Is Mrs. Smith an English teacher?
v52_random_conv5way_step32000	p68	dtp_Latn	v5_target	-0.263460	-0.281097	Papapanau i Tom korita di Mary montok pakayaan hilo'd id Boston.
v52_random_conv5way_step32000	p69	eng_Latn	v5_target	0.499240	0.128049	Tom drove Mary's car to Boston.
v52_random_conv5way_step32000	p70	dtp_Latn	v5_target	-0.168414	-0.545231	Nokuro tu apatut yahai maan dilo?
v52_random_conv5way_step32000	p71	eng_Latn	v5_target	0.496798	0.259655	Why would we need to do that?
v52_random_conv5way_step32000	p72	dtp_Latn	v5_target	-0.191286	-0.404968	Apatut no korikot i Tom hilo'd pogun Australia dinondo.
v52_random_conv5way_step32000	p73	eng_Latn	v5_target	0.551201	0.205806	Tom should already be in Australia by now.
v52_random_conv5way_step32000	p74	dtp_Latn	v5_target	0.193315	-0.456432	Maan oku do tosikap kio.
v52_random_conv5way_step32000	p75	eng_Latn	v5_target	0.486169	-0.053573	I have to hurry!
v52_random_conv5way_step32000	p76	dtp_Latn	v5_target	0.252459	-0.431324	Umbalan ku no koti.
v52_random_conv5way_step32000	p77	eng_Latn	v5_target	0.587162	0.036691	I have to try.
v52_random_conv5way_step32000	p78	dtp_Latn	v5_target	-0.016493	-0.535826	Rongoho no sawo nu oi Tom.
v52_random_conv5way_step32000	p79	eng_Latn	v5_target	0.599891	0.126862	Listen to your wife, Tom.
v52_random_conv5way_step32000	p80	dtp_Latn	v5_target	-0.077532	-0.474817	Atuukoi, iti nopo nga tangaraat nodi!
v52_random_conv5way_step32000	p81	eng_Latn	v5_target	0.417427	0.156968	Oh my god, it's complete chaos!
v52_random_conv5way_step32000	p82	dtp_Latn	v5_target	0.036444	-0.578029	Ongotumbayaan i toinsanan.
v52_random_conv5way_step32000	p83	eng_Latn	v5_target	0.646939	0.124001	Everybody believes it.
v52_random_conv5way_step32000	p84	dtp_Latn	v5_target	-0.031542	-0.637779	Amu kopunong sisimbar nu.
v52_random_conv5way_step32000	p85	eng_Latn	v5_target	0.618155	0.022635	Your answer is wrong.
v52_random_conv5way_step32000	p86	dtp_Latn	v5_target	0.003231	-0.593098	Poopio ilo rinomos id labus.
v52_random_conv5way_step32000	p87	eng_Latn	v5_target	0.482437	-0.111112	Put the garbage outside.
v52_random_conv5way_step32000	p88	dtp_Latn	v5_target	-0.059902	-0.606748	Otopot ko diti?
v52_random_conv5way_step32000	p89	eng_Latn	v5_target	0.562929	0.157966	Are you sure this is real?
v52_random_conv5way_step32000	p90	dtp_Latn	v5_target	0.066379	-0.549453	Awasiu iti waig do tikanas.
v52_random_conv5way_step32000	p91	eng_Latn	v5_target	0.587784	0.036956	This soup tastes good.
v52_random_conv5way_step32000	p92	dtp_Latn	v5_target	-0.457391	-0.540067	Mamaraag i tongo injiniur dilo sunsuyon tu karaag dot oruhai.
v52_random_conv5way_step32000	p93	eng_Latn	v5_target	0.367635	0.348238	The engineers blew up the bridge because it was about to collapse.
v52_random_conv5way_step32000	p94	dtp_Latn	v5_target	-0.040583	-0.568955	Honggo ko dii?
v52_random_conv5way_step32000	p95	eng_Latn	v5_target	0.512821	0.022820	Where are you?
v52_random_conv5way_step32000	p96	dtp_Latn	v5_target	-0.473840	-0.367644	Au oku milo wonsoyon dilo nga mogot daa haro uhupan di Tom.
v52_random_conv5way_step32000	p97	eng_Latn	v5_target	0.502073	0.345542	I can't do that unless I have Tom's help.
v52_random_conv5way_step32000	p98	dtp_Latn	v5_target	-0.318737	-0.455118	Kapatai matu iyau id onom tulan kangku daa.
v52_random_conv5way_step32000	p99	eng_Latn	v5_target	0.566726	0.247878	I have expected his death for six months.
v52_random_conv5way_step32000	p100	dtp_Latn	v5_target	-0.030179	-0.545974	Olunggui oku om ohuyan i.
v52_random_conv5way_step32000	p101	eng_Latn	v5_target	0.535912	-0.017630	I'm broke and tired.
v52_random_conv5way_step32000	p102	dtp_Latn	v5_target	0.045699	-0.604211	Mumang ko doho iyadaan?
v52_random_conv5way_step32000	p103	eng_Latn	v5_target	0.537190	0.233058	Do you want me to leave?
v52_random_conv5way_step32000	p104	dtp_Latn	v5_target	0.219632	-0.512365	Mintong oku po kalandor ku.
v52_random_conv5way_step32000	p105	eng_Latn	v5_target	0.603650	0.059630	Let me check my calendar.
v52_random_conv5way_step32000	p106	dtp_Latn	v5_target	-0.100829	-0.557427	Mulau yahai kangku daa.
v52_random_conv5way_step32000	p107	eng_Latn	v5_target	0.560724	0.195762	I think we're all a bit crazy.
v52_random_conv5way_step32000	p108	dtp_Latn	v5_target	-0.048165	-0.607286	Mongowit oku dau muli walai kama.
v52_random_conv5way_step32000	p109	eng_Latn	v5_target	0.640942	0.130059	I should get him home.
v52_random_conv5way_step32000	p110	dtp_Latn	v5_target	-0.036757	-0.438251	Kumoiso isio hiti'd gana'.
v52_random_conv5way_step32000	p111	eng_Latn	v5_target	0.521882	0.096688	He was a pioneer in this field.
v52_random_conv5way_step32000	p112	dtp_Latn	v5_target	-0.139960	-0.471587	Au oku mokiuhup mantad dika.
v52_random_conv5way_step32000	p113	eng_Latn	v5_target	0.568011	0.171144	I haven't asked you for help.
v52_random_conv5way_step32000	p114	dtp_Latn	v5_target	0.069621	-0.565404	Nunu o mangan nu?
v52_random_conv5way_step32000	p115	eng_Latn	v5_target	0.424197	0.246765	What do you think you're doing?
v52_random_conv5way_step32000	p116	dtp_Latn	v5_target	0.002402	-0.520398	Nunu o tosorou nu?
v52_random_conv5way_step32000	p117	eng_Latn	v5_target	0.484096	0.102910	What are you thinking?
v52_random_conv5way_step32000	p118	dtp_Latn	v5_target	-0.129559	-0.518333	Alansan no daa korongou ko.
v52_random_conv5way_step32000	p119	eng_Latn	v5_target	0.581623	0.072178	I wish you'd listen.
v52_random_conv5way_step32000	p120	dtp_Latn	v5_target	-0.077925	-0.490889	Minaan oku do pomusarahan dot osinang.
v52_random_conv5way_step32000	p121	eng_Latn	v5_target	0.573802	0.022690	I made a lucky guess.
v52_random_conv5way_step32000	p122	dtp_Latn	v5_target	-0.179335	-0.506915	Miagal o Labit maya kawo o bongol om bosing.
v52_random_conv5way_step32000	p123	eng_Latn	v5_target	0.237581	0.060102	Rabbits are related to beavers and squirrels.
v52_random_conv5way_step32000	p124	dtp_Latn	v5_target	0.160947	-0.346573	Nunu ilo?
v52_random_conv5way_step32000	p125	eng_Latn	v5_target	0.539879	0.028315	What is that?
v52_random_conv5way_step32000	p126	dtp_Latn	v5_target	0.252857	-0.480893	Posik no.
v52_random_conv5way_step32000	p127	eng_Latn	v5_target	0.526191	0.182303	It's time to get up.
v52_random_conv5way_step32000	p128	dtp_Latn	v5_target	-0.350263	-0.436200	Aiso tulun milo poimpasi gisom do duo nahatus toun.
v52_random_conv5way_step32000	p129	eng_Latn	v5_target	0.477711	0.228087	Nobody can live to be two hundred years old.
v52_random_conv5way_step32000	p130	dtp_Latn	v5_target	-0.550331	-0.329733	Norongou oku dilo pomoinan nopo ti nga au mangasou pimbalajaran nu. Nga montok doho au milo.
v52_random_conv5way_step32000	p131	eng_Latn	v5_target	0.363480	0.492467	I've noticed that having fun doesn't interfere at all with your studies. I just can't.
v52_random_conv5way_step32000	p132	dtp_Latn	v5_target	-0.109608	-0.544475	Momupu isido do gonob dau.
v52_random_conv5way_step32000	p133	eng_Latn	v5_target	0.517209	-0.073387	She washes her skirt.
v52_random_conv5way_step32000	p134	dtp_Latn	v5_target	-0.504301	-0.259889	Nung kosorou oku diri tootopot nga pinapadagang i Tom do korita dau kumaa di Mary do gatang 500 Dollar nopo.
v52_random_conv5way_step32000	p135	eng_Latn	v5_target	0.368082	0.377349	If I remember correctly, Tom sold his car to Mary for only 500 dollars.
v52_random_conv5way_step32000	p136	dtp_Latn	v5_target	0.016432	-0.504748	Maai no awi ti.
v52_random_conv5way_step32000	p137	eng_Latn	v5_target	0.492539	0.122576	Let's end this.
v52_random_conv5way_step32000	p138	dtp_Latn	v5_target	-0.081049	-0.487984	Au noukab po Tatoeba.org tu haro kinoundaran.
v52_random_conv5way_step32000	p139	eng_Latn	v5_target	0.429563	-0.137585	Tatoeba.org is offline for maintenance.
v52_random_conv5way_step32000	p140	dtp_Latn	v5_target	-0.044897	-0.559935	Osonong no maan nu dilo.
v52_random_conv5way_step32000	p141	eng_Latn	v5_target	0.545308	0.192312	You'd be good at it.
v52_random_conv5way_step32000	p142	dtp_Latn	v5_target	-0.223139	-0.445620	Obuli oku mamalanja dokoyu do tiinumon?
v52_random_conv5way_step32000	p143	eng_Latn	v5_target	0.583451	0.140043	Can I offer you a drink?
v52_random_conv5way_step32000	p144	dtp_Latn	v5_target	-0.089872	-0.419542	I tanak ti nopo nga tanak ku.
v52_random_conv5way_step32000	p145	eng_Latn	v5_target	0.638936	0.033412	This boy is my son.
v52_random_conv5way_step32000	p146	dtp_Latn	v5_target	-0.283415	-0.430965	Au yau noilaan kaka yoku nopo nga i tulun Gipun.
v52_random_conv5way_step32000	p147	eng_Latn	v5_target	0.556417	0.252202	She doesn't know that I'm Japanese.
v52_random_conv5way_step32000	p148	dtp_Latn	v5_target	-0.217876	-0.540753	Somoonu yahai kopibooboros dilo kawagu.
v52_random_conv5way_step32000	p149	eng_Latn	v5_target	0.489468	0.220065	I'd rather discuss this at a later time.
v52_random_conv5way_step32000	p150	dtp_Latn	v5_target	0.215995	-0.445846	Orohian i Ania do kompiuto.
v52_random_conv5way_step32000	p151	eng_Latn	v5_target	0.599054	0.018669	Ania is interested in computers.
v52_random_conv5way_step32000	p152	dtp_Latn	v5_target	-0.157790	-0.421749	Napatai i Tom id toun 2013 tu toruol do Pneumonia.
v52_random_conv5way_step32000	p153	eng_Latn	v5_target	0.364226	-0.106881	Tom died in 2013 of pneumonia.
v52_random_conv5way_step32000	p154	dtp_Latn	v5_target	-0.142427	-0.624912	Apatut ko popoundaliu dilo?
v52_random_conv5way_step32000	p155	eng_Latn	v5_target	0.523644	0.140383	Will I have to move?
v52_random_conv5way_step32000	p156	dtp_Latn	v5_target	-0.013010	-0.323003	Iman-imanon ku nopo nga mongugusap.
v52_random_conv5way_step32000	p157	eng_Latn	v5_target	0.588898	0.175261	My aim is to be a doctor.
v52_random_conv5way_step32000	p158	dtp_Latn	v5_target	0.094291	-0.427241	Milo' oku mambarai baino?
v52_random_conv5way_step32000	p159	eng_Latn	v5_target	0.486042	0.006857	Can I order now?
v52_random_conv5way_step32000	p160	dtp_Latn	v5_target	-0.102774	-0.472020	Milo' oku mambarai lo tiso?
v52_random_conv5way_step32000	p161	eng_Latn	v5_target	0.469708	-0.041925	Can I order one?
v52_random_conv5way_step32000	p162	dtp_Latn	v5_target	0.022725	-0.577926	Maan oku awasi kumaa Tom bo.
v52_random_conv5way_step32000	p163	eng_Latn	v5_target	0.556468	0.133362	I'll be good to Tom.
v52_random_conv5way_step32000	p164	dtp_Latn	v5_target	-0.259927	-0.398224	A'haro duo susumikul hiti'd kalas dinondo.
v52_random_conv5way_step32000	p165	eng_Latn	v5_target	0.540195	0.069755	Two students are absent today.
v52_random_conv5way_step32000	p166	dtp_Latn	v5_target	-0.217742	-0.544103	Haro isai milo' monguhup doho?
v52_random_conv5way_step32000	p167	eng_Latn	v5_target	0.484357	0.097003	Can someone help me?
v52_random_conv5way_step32000	p168	dtp_Latn	v5_target	0.051290	-0.536025	Milo' oku moboros montok Tom.
v52_random_conv5way_step32000	p169	eng_Latn	v5_target	0.614328	0.009711	I can speak to Tom.
v52_random_conv5way_step32000	p170	dtp_Latn	v5_target	-0.109593	-0.538299	Milo' ko' mangandad maya doho.
v52_random_conv5way_step32000	p171	eng_Latn	v5_target	0.631965	0.098400	You can stay with me.
v52_random_conv5way_step32000	p172	dtp_Latn	v5_target	-0.116418	-0.528833	Milo' ko' mangandad maya dahai.
v52_random_conv5way_step32000	p173	eng_Latn	v5_target	0.570915	0.103471	You can stay with us.
v52_random_conv5way_step32000	p174	dtp_Latn	v5_target	-0.152780	-0.494457	Nokokito do Tom kangku daa.
v52_random_conv5way_step32000	p175	eng_Latn	v5_target	0.612333	-0.100681	I bet it was Tom.
v52_random_conv5way_step32000	p176	dtp_Latn	v5_target	-0.022230	-0.491639	Milo' ko' moboros montok Tom.
v52_random_conv5way_step32000	p177	eng_Latn	v5_target	0.603922	0.046871	You can talk to Tom.
v52_random_conv5way_step32000	p178	dtp_Latn	v5_target	0.109002	-0.462865	Milo' otumbayaan kaka i Tom?
v52_random_conv5way_step32000	p179	eng_Latn	v5_target	0.521153	-0.057948	Can Tom be trusted?
v52_random_conv5way_step32000	p180	dtp_Latn	v5_target	-0.063650	-0.604936	Ingkuro no maan i Tom dilo?
v52_random_conv5way_step32000	p181	eng_Latn	v5_target	0.533613	0.060482	How can Tom do that?
v52_random_conv5way_step32000	p182	dtp_Latn	v5_target	-0.152865	-0.544236	Kasaga' tokou maan dilo?
v52_random_conv5way_step32000	p183	eng_Latn	v5_target	0.547190	0.018307	Can we afford that?
v52_random_conv5way_step32000	p184	dtp_Latn	v5_target	-0.159766	-0.551975	Kasaga' tokou maan diti?
v52_random_conv5way_step32000	p185	eng_Latn	v5_target	0.556824	0.031502	Can we afford this?
v52_random_conv5way_step32000	p186	dtp_Latn	v5_target	-0.660998	0.075955	Ruminikot iyahai mantad mogisuwai-suwai o bansa om boros, nga’ koinsanai dahai nosompuru id hontolon di miagal. Lobi’ ma
v52_random_conv5way_step32000	p187	eng_Latn	v5_target	0.054545	0.731623	We come from hundreds of ethnic and language backgrounds, yet we are united by common goals. Above all, we want to honor
v52_random_conv5way_step32000	p188	dtp_Latn	v5_target	-0.048651	-0.589829	Alaid oku au nokopikito diya!
v52_random_conv5way_step32000	p189	eng_Latn	v5_target	0.448370	0.198852	I haven't seen you for so long!
v52_random_conv5way_step32000	p190	dtp_Latn	v5_target	-0.347811	-0.478025	Haro no susumikul do poingirikau hilo om mogiakan-akan.
v52_random_conv5way_step32000	p191	eng_Latn	v5_target	0.416788	0.280476	Some students were sitting on the bench and having lunch.
v52_random_conv5way_step32000	p192	dtp_Latn	v5_target	0.138206	-0.581872	Hiti no pakarajaan ku.
v52_random_conv5way_step32000	p193	eng_Latn	v5_target	0.543740	0.135261	That's where I work.
v52_random_conv5way_step32000	p194	dtp_Latn	v5_target	-0.472800	-0.369963	Otopot nodi toilaan nu dot osonong, nga iri podi kaala tu osusa o momonsoi dilo.
v52_random_conv5way_step32000	p195	eng_Latn	v5_target	0.354706	0.530060	It is true that yours is a good idea, but I am afraid it will be hard to put into practice.
v52_random_conv5way_step32000	p196	dtp_Latn	v5_target	-0.338901	-0.438955	Nung yoho nopo diya nga au oku mongoi maan dilo.
v52_random_conv5way_step32000	p197	eng_Latn	v5_target	0.410059	0.352809	If I were you, I wouldn't do a thing like that.
v52_random_conv5way_step32000	p198	dtp_Latn	v5_target	-0.185841	-0.557687	Hinonggo oku milo' momoug?
v52_random_conv5way_step32000	p199	eng_Latn	v5_target	0.447674	-0.009161	Where can I wash up?
v52_random_conv5way_step32000	p200	dtp_Latn	v5_target	0.020104	-0.547333	Tokou nga milo' korikot?
v52_random_conv5way_step32000	p201	ile_Latn	v5_target	0.644200	0.007192	Tu es un bon medico.
v52_random_conv5way_step32000	p202	eng_Latn	v5_target	0.605405	0.166586	You're a good doctor.
v52_random_conv5way_step32000	p203	ile_Latn	v5_target	0.386209	-0.338059	It va evenir bentost.
v52_random_conv5way_step32000	p204	eng_Latn	v5_target	0.537165	0.095317	It'll happen soon.
v52_random_conv5way_step32000	p205	ile_Latn	v5_target	0.242936	-0.206541	Qualmen se lee ti-ci ideogramme?
v52_random_conv5way_step32000	p206	eng_Latn	v5_target	0.378245	0.000679	How do you read this kanji?
v52_random_conv5way_step32000	p207	ile_Latn	v5_target	0.361753	-0.214864	Quo significa PTA?
v52_random_conv5way_step32000	p208	eng_Latn	v5_target	0.465640	0.029222	What does PTA mean?
v52_random_conv5way_step32000	p209	ile_Latn	v5_target	0.387857	-0.400879	Yo ha perdit mi horloge.
v52_random_conv5way_step32000	p210	eng_Latn	v5_target	0.628067	-0.040217	I lost the watch.
v52_random_conv5way_step32000	p211	ile_Latn	v5_target	0.293394	-0.425117	To va bentost changear.
v52_random_conv5way_step32000	p212	eng_Latn	v5_target	0.539840	0.096260	That'll change soon.
v52_random_conv5way_step32000	p213	ile_Latn	v5_target	0.452917	-0.295107	Li café es tre calid.
v52_random_conv5way_step32000	p214	eng_Latn	v5_target	0.652078	0.024282	The coffee is very hot.
v52_random_conv5way_step32000	p215	ile_Latn	v5_target	0.266238	-0.282130	Quo manca?
v52_random_conv5way_step32000	p216	eng_Latn	v5_target	0.533903	0.030842	What is missing?
v52_random_conv5way_step32000	p217	ile_Latn	v5_target	0.233501	-0.400586	Quant tu besona?
v52_random_conv5way_step32000	p218	eng_Latn	v5_target	0.498128	0.127520	How much do you need?
v52_random_conv5way_step32000	p219	ile_Latn	v5_target	0.317518	-0.302292	Nequí venit!
v52_random_conv5way_step32000	p220	eng_Latn	v5_target	0.510331	-0.100599	No one came.
v52_random_conv5way_step32000	p221	ile_Latn	v5_target	0.292249	-0.315427	Li gemelles assistet.
v52_random_conv5way_step32000	p222	eng_Latn	v5_target	0.548043	-0.037268	The twins helped.
v52_random_conv5way_step32000	p223	ile_Latn	v5_target	0.420725	-0.338693	Quant esset ta?
v52_random_conv5way_step32000	p224	eng_Latn	v5_target	0.501819	0.102545	How many were there?
v52_random_conv5way_step32000	p225	ile_Latn	v5_target	0.400065	-0.253156	Mi matre es un fémina.
v52_random_conv5way_step32000	p226	eng_Latn	v5_target	0.681576	0.110306	My mother is a woman.
v52_random_conv5way_step32000	p227	ile_Latn	v5_target	0.400405	-0.426236	Ti flor odora bon.
v52_random_conv5way_step32000	p228	eng_Latn	v5_target	0.550520	-0.125892	This flower smells nice.
v52_random_conv5way_step32000	p229	ile_Latn	v5_target	0.258528	-0.170177	Li puella con li long puellas ta es Judith.
v52_random_conv5way_step32000	p230	eng_Latn	v5_target	0.569609	0.189120	That girl who has long hair is Judy.
v52_random_conv5way_step32000	p231	ile_Latn	v5_target	0.567612	-0.154245	Noi ne va haver un chance.
v52_random_conv5way_step32000	p232	eng_Latn	v5_target	0.532971	0.080493	We won't stand a chance.
v52_random_conv5way_step32000	p233	ile_Latn	v5_target	0.559019	-0.196274	Noi ne es un pare.
v52_random_conv5way_step32000	p234	eng_Latn	v5_target	0.625718	0.084960	We're not a couple.
v52_random_conv5way_step32000	p235	ile_Latn	v5_target	0.622268	-0.199591	Yo ne have un dom.
v52_random_conv5way_step32000	p236	eng_Latn	v5_target	0.607221	0.144059	I don't have a house.
v52_random_conv5way_step32000	p237	ile_Latn	v5_target	0.273649	-0.274254	Yo svimmat in li mare.
v52_random_conv5way_step32000	p238	eng_Latn	v5_target	0.476928	-0.215643	I swam in the sea.
v52_random_conv5way_step32000	p239	ile_Latn	v5_target	0.377182	-0.499354	Li can apare malad.
v52_random_conv5way_step32000	p240	eng_Latn	v5_target	0.638741	0.178811	The dog seems to be sick.
v52_random_conv5way_step32000	p241	ile_Latn	v5_target	0.326043	-0.418527	Li nase de Tom esset rubi.
v52_random_conv5way_step32000	p242	eng_Latn	v5_target	0.455662	-0.143470	Tom's nose was red.
v52_random_conv5way_step32000	p243	ile_Latn	v5_target	0.061499	0.060816	Li vive imita li arte mult plu quam li arte imita li vive.
v52_random_conv5way_step32000	p244	eng_Latn	v5_target	0.312416	0.198418	Life imitates art far more than art imitates life.
v52_random_conv5way_step32000	p245	ile_Latn	v5_target	0.660869	-0.174369	Yo have un dom.
v52_random_conv5way_step32000	p246	eng_Latn	v5_target	0.679954	0.049978	I have a house.
v52_random_conv5way_step32000	p247	ile_Latn	v5_target	0.493981	-0.306936	Tom ne es ancor in hem.
v52_random_conv5way_step32000	p248	eng_Latn	v5_target	0.599184	-0.006229	Tom's not home yet.
v52_random_conv5way_step32000	p249	ile_Latn	v5_target	0.458216	-0.167556	Un infante ne es un matur hom.
