model_key	point_id	language_script	group	x	y	text_preview
v52_weighted_fvt_conv5way_step1000	p30	dtp_Latn	v5_target	0.134308	-0.641433	Otopot toi maso id jam nu?
v52_weighted_fvt_conv5way_step1000	p31	eng_Latn	v5_target	-0.577050	0.009614	Is your watch correct?
v52_weighted_fvt_conv5way_step1000	p32	dtp_Latn	v5_target	0.508039	-0.396281	Tinantu i pososoriuk nopo tumau sompomogunan nga milo' gompion gisom do hatus toun tobontol.
v52_weighted_fvt_conv5way_step1000	p33	eng_Latn	v5_target	-0.486193	0.337353	Some scientists predict that the world oil reserves will be used up within a century.
v52_weighted_fvt_conv5way_step1000	p34	dtp_Latn	v5_target	-0.050350	-0.534207	Manu ko' do apol?
v52_weighted_fvt_conv5way_step1000	p35	eng_Latn	v5_target	-0.601145	0.033889	Do you like apples?
v52_weighted_fvt_conv5way_step1000	p36	dtp_Latn	v5_target	-0.140992	-0.494163	Mada oku dii.
v52_weighted_fvt_conv5way_step1000	p37	eng_Latn	v5_target	-0.469368	0.076894	I don't think so.
v52_weighted_fvt_conv5way_step1000	p38	dtp_Latn	v5_target	-0.203123	-0.579112	Olumis ilo wotik.
v52_weighted_fvt_conv5way_step1000	p39	eng_Latn	v5_target	-0.543157	0.140419	That's a pretty colour.
v52_weighted_fvt_conv5way_step1000	p40	dtp_Latn	v5_target	0.222240	-0.675334	Au oku nokoilo nunu o taakan ku kosodop.
v52_weighted_fvt_conv5way_step1000	p41	eng_Latn	v5_target	-0.530890	0.207937	I can't remember what I ate last night.
v52_weighted_fvt_conv5way_step1000	p42	dtp_Latn	v5_target	0.241709	-0.521647	Nokoumbal ko' minoi hilo'd Paris di gulu?
v52_weighted_fvt_conv5way_step1000	p43	eng_Latn	v5_target	-0.496318	0.195075	Have you ever been to Paris?
v52_weighted_fvt_conv5way_step1000	p44	dtp_Latn	v5_target	0.045262	-0.615226	Kikaraja isido dot oruhai sabaagi do mananaip.
v52_weighted_fvt_conv5way_step1000	p45	eng_Latn	v5_target	-0.438051	0.114579	She got a part-time job as a typist.
v52_weighted_fvt_conv5way_step1000	p46	dtp_Latn	v5_target	0.310894	-0.259506	Manahak nopo do tunturu tokoro nga onuan disio do tunturu ngai iso longon.
v52_weighted_fvt_conv5way_step1000	p47	eng_Latn	v5_target	-0.433038	0.420682	Give someone the little finger, and he will take the whole hand.
v52_weighted_fvt_conv5way_step1000	p48	dtp_Latn	v5_target	-0.117816	-0.586629	Muhot oku diya po toruhai kio.
v52_weighted_fvt_conv5way_step1000	p49	eng_Latn	v5_target	-0.548615	0.229559	I want to ask you one last favor.
v52_weighted_fvt_conv5way_step1000	p50	dtp_Latn	v5_target	0.304751	-0.587848	Ih singa nopo nga wowoyoon hiri'd gowuton.
v52_weighted_fvt_conv5way_step1000	p51	eng_Latn	v5_target	-0.406491	0.198807	The lion is the king of the jungle.
v52_weighted_fvt_conv5way_step1000	p52	dtp_Latn	v5_target	-0.096468	-0.580326	Au tagal tikit.
v52_weighted_fvt_conv5way_step1000	p53	eng_Latn	v5_target	-0.529045	0.045796	No tickets are needed.
v52_weighted_fvt_conv5way_step1000	p54	dtp_Latn	v5_target	0.005783	-0.587620	Au tagal yahai ponongkiboros diolo.
v52_weighted_fvt_conv5way_step1000	p55	eng_Latn	v5_target	-0.542216	0.241136	We don't need to talk to them.
v52_weighted_fvt_conv5way_step1000	p56	dtp_Latn	v5_target	-0.089487	-0.590434	Nunu binoli nu?
v52_weighted_fvt_conv5way_step1000	p57	eng_Latn	v5_target	-0.459233	-0.027558	What did you buy?
v52_weighted_fvt_conv5way_step1000	p58	dtp_Latn	v5_target	-0.110760	-0.548696	Obulou ilo tawan.
v52_weighted_fvt_conv5way_step1000	p59	eng_Latn	v5_target	-0.561358	0.083290	The sky is blue.
v52_weighted_fvt_conv5way_step1000	p60	dtp_Latn	v5_target	0.296829	-0.419172	Orohian nogi mintong do pulitik tulun Amorika kokomoi do timpu pomilian do pirisidion.
v52_weighted_fvt_conv5way_step1000	p61	eng_Latn	v5_target	-0.543795	0.299306	It's interesting to observe American politics, especially during a presidential election.
v52_weighted_fvt_conv5way_step1000	p62	dtp_Latn	v5_target	-0.163265	-0.561775	Iti nopo nga bunsiling di Mike.
v52_weighted_fvt_conv5way_step1000	p63	eng_Latn	v5_target	-0.574597	0.079172	This is Mike's bicycle.
v52_weighted_fvt_conv5way_step1000	p64	dtp_Latn	v5_target	0.610328	-0.301047	I Tom nopo nga tambalut di tosonong, nga miagal do bakas kokitanan dau om iri no sabap au oku songkuro muhang dau.
v52_weighted_fvt_conv5way_step1000	p65	eng_Latn	v5_target	-0.401453	0.509902	Tom is very good friend, but he looks like a wild boar so I don't consider him a potential love interest.
v52_weighted_fvt_conv5way_step1000	p66	dtp_Latn	v5_target	-0.083122	-0.451196	I Andi Smith songulun mongigia boros Inggilis?
v52_weighted_fvt_conv5way_step1000	p67	eng_Latn	v5_target	-0.575980	0.032642	Is Mrs. Smith an English teacher?
v52_weighted_fvt_conv5way_step1000	p68	dtp_Latn	v5_target	0.183075	-0.420591	Papapanau i Tom korita di Mary montok pakayaan hilo'd id Boston.
v52_weighted_fvt_conv5way_step1000	p69	eng_Latn	v5_target	-0.533433	0.083873	Tom drove Mary's car to Boston.
v52_weighted_fvt_conv5way_step1000	p70	dtp_Latn	v5_target	0.064478	-0.610413	Nokuro tu apatut yahai maan dilo?
v52_weighted_fvt_conv5way_step1000	p71	eng_Latn	v5_target	-0.561737	0.222223	Why would we need to do that?
v52_weighted_fvt_conv5way_step1000	p72	dtp_Latn	v5_target	0.005136	-0.536517	Apatut no korikot i Tom hilo'd pogun Australia dinondo.
v52_weighted_fvt_conv5way_step1000	p73	eng_Latn	v5_target	-0.547560	0.201030	Tom should already be in Australia by now.
v52_weighted_fvt_conv5way_step1000	p74	dtp_Latn	v5_target	-0.143352	-0.553119	Maan oku do tosikap kio.
v52_weighted_fvt_conv5way_step1000	p75	eng_Latn	v5_target	-0.462216	-0.034485	I have to hurry!
v52_weighted_fvt_conv5way_step1000	p76	dtp_Latn	v5_target	-0.147432	-0.485516	Umbalan ku no koti.
v52_weighted_fvt_conv5way_step1000	p77	eng_Latn	v5_target	-0.569323	0.073399	I have to try.
v52_weighted_fvt_conv5way_step1000	p78	dtp_Latn	v5_target	0.133173	-0.533707	Rongoho no sawo nu oi Tom.
v52_weighted_fvt_conv5way_step1000	p79	eng_Latn	v5_target	-0.589415	0.050752	Listen to your wife, Tom.
v52_weighted_fvt_conv5way_step1000	p80	dtp_Latn	v5_target	0.057205	-0.624402	Atuukoi, iti nopo nga tangaraat nodi!
v52_weighted_fvt_conv5way_step1000	p81	eng_Latn	v5_target	-0.425486	0.194488	Oh my god, it's complete chaos!
v52_weighted_fvt_conv5way_step1000	p82	dtp_Latn	v5_target	-0.068130	-0.596860	Ongotumbayaan i toinsanan.
v52_weighted_fvt_conv5way_step1000	p83	eng_Latn	v5_target	-0.628783	0.150882	Everybody believes it.
v52_weighted_fvt_conv5way_step1000	p84	dtp_Latn	v5_target	0.114150	-0.597493	Amu kopunong sisimbar nu.
v52_weighted_fvt_conv5way_step1000	p85	eng_Latn	v5_target	-0.650441	0.045226	Your answer is wrong.
v52_weighted_fvt_conv5way_step1000	p86	dtp_Latn	v5_target	-0.038972	-0.624144	Poopio ilo rinomos id labus.
v52_weighted_fvt_conv5way_step1000	p87	eng_Latn	v5_target	-0.462468	0.056773	Put the garbage outside.
v52_weighted_fvt_conv5way_step1000	p88	dtp_Latn	v5_target	-0.091984	-0.613142	Otopot ko diti?
v52_weighted_fvt_conv5way_step1000	p89	eng_Latn	v5_target	-0.580890	0.167150	Are you sure this is real?
v52_weighted_fvt_conv5way_step1000	p90	dtp_Latn	v5_target	-0.045445	-0.528188	Awasiu iti waig do tikanas.
v52_weighted_fvt_conv5way_step1000	p91	eng_Latn	v5_target	-0.605131	0.073711	This soup tastes good.
v52_weighted_fvt_conv5way_step1000	p92	dtp_Latn	v5_target	0.326176	-0.388454	Mamaraag i tongo injiniur dilo sunsuyon tu karaag dot oruhai.
v52_weighted_fvt_conv5way_step1000	p93	eng_Latn	v5_target	-0.478982	0.311827	The engineers blew up the bridge because it was about to collapse.
v52_weighted_fvt_conv5way_step1000	p94	dtp_Latn	v5_target	-0.016190	-0.601453	Honggo ko dii?
v52_weighted_fvt_conv5way_step1000	p95	eng_Latn	v5_target	-0.551016	0.050233	Where are you?
v52_weighted_fvt_conv5way_step1000	p96	dtp_Latn	v5_target	0.365062	-0.491417	Au oku milo wonsoyon dilo nga mogot daa haro uhupan di Tom.
v52_weighted_fvt_conv5way_step1000	p97	eng_Latn	v5_target	-0.544377	0.346744	I can't do that unless I have Tom's help.
v52_weighted_fvt_conv5way_step1000	p98	dtp_Latn	v5_target	0.129789	-0.538548	Kapatai matu iyau id onom tulan kangku daa.
v52_weighted_fvt_conv5way_step1000	p99	eng_Latn	v5_target	-0.654373	0.254035	I have expected his death for six months.
v52_weighted_fvt_conv5way_step1000	p100	dtp_Latn	v5_target	0.072903	-0.590280	Olunggui oku om ohuyan i.
v52_weighted_fvt_conv5way_step1000	p101	eng_Latn	v5_target	-0.428288	0.055831	I'm broke and tired.
v52_weighted_fvt_conv5way_step1000	p102	dtp_Latn	v5_target	0.049677	-0.518434	Mumang ko doho iyadaan?
v52_weighted_fvt_conv5way_step1000	p103	eng_Latn	v5_target	-0.574543	0.228365	Do you want me to leave?
v52_weighted_fvt_conv5way_step1000	p104	dtp_Latn	v5_target	-0.165658	-0.607495	Mintong oku po kalandor ku.
v52_weighted_fvt_conv5way_step1000	p105	eng_Latn	v5_target	-0.576352	0.017981	Let me check my calendar.
v52_weighted_fvt_conv5way_step1000	p106	dtp_Latn	v5_target	0.005375	-0.591258	Mulau yahai kangku daa.
v52_weighted_fvt_conv5way_step1000	p107	eng_Latn	v5_target	-0.514191	0.250313	I think we're all a bit crazy.
v52_weighted_fvt_conv5way_step1000	p108	dtp_Latn	v5_target	-0.002089	-0.690228	Mongowit oku dau muli walai kama.
v52_weighted_fvt_conv5way_step1000	p109	eng_Latn	v5_target	-0.590838	0.163128	I should get him home.
v52_weighted_fvt_conv5way_step1000	p110	dtp_Latn	v5_target	0.076444	-0.579876	Kumoiso isio hiti'd gana'.
v52_weighted_fvt_conv5way_step1000	p111	eng_Latn	v5_target	-0.611019	0.078344	He was a pioneer in this field.
v52_weighted_fvt_conv5way_step1000	p112	dtp_Latn	v5_target	0.172439	-0.637674	Au oku mokiuhup mantad dika.
v52_weighted_fvt_conv5way_step1000	p113	eng_Latn	v5_target	-0.541572	0.103350	I haven't asked you for help.
v52_weighted_fvt_conv5way_step1000	p114	dtp_Latn	v5_target	-0.046611	-0.464367	Nunu o mangan nu?
v52_weighted_fvt_conv5way_step1000	p115	eng_Latn	v5_target	-0.473638	0.249494	What do you think you're doing?
v52_weighted_fvt_conv5way_step1000	p116	dtp_Latn	v5_target	-0.003164	-0.517706	Nunu o tosorou nu?
v52_weighted_fvt_conv5way_step1000	p117	eng_Latn	v5_target	-0.535608	0.106197	What are you thinking?
v52_weighted_fvt_conv5way_step1000	p118	dtp_Latn	v5_target	0.161174	-0.609310	Alansan no daa korongou ko.
v52_weighted_fvt_conv5way_step1000	p119	eng_Latn	v5_target	-0.484392	0.065604	I wish you'd listen.
v52_weighted_fvt_conv5way_step1000	p120	dtp_Latn	v5_target	-0.065013	-0.665545	Minaan oku do pomusarahan dot osinang.
v52_weighted_fvt_conv5way_step1000	p121	eng_Latn	v5_target	-0.507151	0.124087	I made a lucky guess.
v52_weighted_fvt_conv5way_step1000	p122	dtp_Latn	v5_target	0.253806	-0.591329	Miagal o Labit maya kawo o bongol om bosing.
v52_weighted_fvt_conv5way_step1000	p123	eng_Latn	v5_target	-0.275110	0.080558	Rabbits are related to beavers and squirrels.
v52_weighted_fvt_conv5way_step1000	p124	dtp_Latn	v5_target	-0.144193	-0.574637	Nunu ilo?
v52_weighted_fvt_conv5way_step1000	p125	eng_Latn	v5_target	-0.539284	0.042610	What is that?
v52_weighted_fvt_conv5way_step1000	p126	dtp_Latn	v5_target	-0.151015	-0.552441	Posik no.
v52_weighted_fvt_conv5way_step1000	p127	eng_Latn	v5_target	-0.511086	0.193420	It's time to get up.
v52_weighted_fvt_conv5way_step1000	p128	dtp_Latn	v5_target	0.272494	-0.593718	Aiso tulun milo poimpasi gisom do duo nahatus toun.
v52_weighted_fvt_conv5way_step1000	p129	eng_Latn	v5_target	-0.504271	0.240030	Nobody can live to be two hundred years old.
v52_weighted_fvt_conv5way_step1000	p130	dtp_Latn	v5_target	0.556969	-0.415886	Norongou oku dilo pomoinan nopo ti nga au mangasou pimbalajaran nu. Nga montok doho au milo.
v52_weighted_fvt_conv5way_step1000	p131	eng_Latn	v5_target	-0.472354	0.486163	I've noticed that having fun doesn't interfere at all with your studies. I just can't.
v52_weighted_fvt_conv5way_step1000	p132	dtp_Latn	v5_target	0.040924	-0.544595	Momupu isido do gonob dau.
v52_weighted_fvt_conv5way_step1000	p133	eng_Latn	v5_target	-0.482065	-0.009433	She washes her skirt.
v52_weighted_fvt_conv5way_step1000	p134	dtp_Latn	v5_target	0.378199	-0.365689	Nung kosorou oku diri tootopot nga pinapadagang i Tom do korita dau kumaa di Mary do gatang 500 Dollar nopo.
v52_weighted_fvt_conv5way_step1000	p135	eng_Latn	v5_target	-0.499185	0.358699	If I remember correctly, Tom sold his car to Mary for only 500 dollars.
v52_weighted_fvt_conv5way_step1000	p136	dtp_Latn	v5_target	0.094755	-0.497136	Maai no awi ti.
v52_weighted_fvt_conv5way_step1000	p137	eng_Latn	v5_target	-0.494685	0.114868	Let's end this.
v52_weighted_fvt_conv5way_step1000	p138	dtp_Latn	v5_target	0.007859	-0.518952	Au noukab po Tatoeba.org tu haro kinoundaran.
v52_weighted_fvt_conv5way_step1000	p139	eng_Latn	v5_target	-0.477231	-0.173470	Tatoeba.org is offline for maintenance.
v52_weighted_fvt_conv5way_step1000	p140	dtp_Latn	v5_target	0.047715	-0.510019	Osonong no maan nu dilo.
v52_weighted_fvt_conv5way_step1000	p141	eng_Latn	v5_target	-0.528670	0.232094	You'd be good at it.
v52_weighted_fvt_conv5way_step1000	p142	dtp_Latn	v5_target	0.142199	-0.618740	Obuli oku mamalanja dokoyu do tiinumon?
v52_weighted_fvt_conv5way_step1000	p143	eng_Latn	v5_target	-0.594281	0.107798	Can I offer you a drink?
v52_weighted_fvt_conv5way_step1000	p144	dtp_Latn	v5_target	0.060310	-0.441333	I tanak ti nopo nga tanak ku.
v52_weighted_fvt_conv5way_step1000	p145	eng_Latn	v5_target	-0.641662	0.042274	This boy is my son.
v52_weighted_fvt_conv5way_step1000	p146	dtp_Latn	v5_target	0.223207	-0.557640	Au yau noilaan kaka yoku nopo nga i tulun Gipun.
v52_weighted_fvt_conv5way_step1000	p147	eng_Latn	v5_target	-0.532154	0.320489	She doesn't know that I'm Japanese.
v52_weighted_fvt_conv5way_step1000	p148	dtp_Latn	v5_target	0.180060	-0.623098	Somoonu yahai kopibooboros dilo kawagu.
v52_weighted_fvt_conv5way_step1000	p149	eng_Latn	v5_target	-0.507472	0.221462	I'd rather discuss this at a later time.
v52_weighted_fvt_conv5way_step1000	p150	dtp_Latn	v5_target	-0.113600	-0.497731	Orohian i Ania do kompiuto.
v52_weighted_fvt_conv5way_step1000	p151	eng_Latn	v5_target	-0.600232	0.051279	Ania is interested in computers.
v52_weighted_fvt_conv5way_step1000	p152	dtp_Latn	v5_target	-0.000908	-0.506999	Napatai i Tom id toun 2013 tu toruol do Pneumonia.
v52_weighted_fvt_conv5way_step1000	p153	eng_Latn	v5_target	-0.343282	-0.172623	Tom died in 2013 of pneumonia.
v52_weighted_fvt_conv5way_step1000	p154	dtp_Latn	v5_target	0.095558	-0.613683	Apatut ko popoundaliu dilo?
v52_weighted_fvt_conv5way_step1000	p155	eng_Latn	v5_target	-0.560966	0.131966	Will I have to move?
v52_weighted_fvt_conv5way_step1000	p156	dtp_Latn	v5_target	0.000421	-0.359410	Iman-imanon ku nopo nga mongugusap.
v52_weighted_fvt_conv5way_step1000	p157	eng_Latn	v5_target	-0.562489	0.222145	My aim is to be a doctor.
v52_weighted_fvt_conv5way_step1000	p158	dtp_Latn	v5_target	-0.100191	-0.566070	Milo' oku mambarai baino?
v52_weighted_fvt_conv5way_step1000	p159	eng_Latn	v5_target	-0.464373	-0.096491	Can I order now?
v52_weighted_fvt_conv5way_step1000	p160	dtp_Latn	v5_target	0.152398	-0.673307	Milo' oku mambarai lo tiso?
v52_weighted_fvt_conv5way_step1000	p161	eng_Latn	v5_target	-0.483248	-0.146872	Can I order one?
v52_weighted_fvt_conv5way_step1000	p162	dtp_Latn	v5_target	-0.076153	-0.660655	Maan oku awasi kumaa Tom bo.
v52_weighted_fvt_conv5way_step1000	p163	eng_Latn	v5_target	-0.507552	0.140042	I'll be good to Tom.
v52_weighted_fvt_conv5way_step1000	p164	dtp_Latn	v5_target	0.211229	-0.563626	A'haro duo susumikul hiti'd kalas dinondo.
v52_weighted_fvt_conv5way_step1000	p165	eng_Latn	v5_target	-0.617347	0.022609	Two students are absent today.
v52_weighted_fvt_conv5way_step1000	p166	dtp_Latn	v5_target	0.120468	-0.531813	Haro isai milo' monguhup doho?
v52_weighted_fvt_conv5way_step1000	p167	eng_Latn	v5_target	-0.528544	0.103720	Can someone help me?
v52_weighted_fvt_conv5way_step1000	p168	dtp_Latn	v5_target	-0.044552	-0.609124	Milo' oku moboros montok Tom.
v52_weighted_fvt_conv5way_step1000	p169	eng_Latn	v5_target	-0.573079	-0.008592	I can speak to Tom.
v52_weighted_fvt_conv5way_step1000	p170	dtp_Latn	v5_target	0.159763	-0.567565	Milo' ko' mangandad maya doho.
v52_weighted_fvt_conv5way_step1000	p171	eng_Latn	v5_target	-0.627818	0.115133	You can stay with me.
v52_weighted_fvt_conv5way_step1000	p172	dtp_Latn	v5_target	0.043703	-0.551336	Milo' ko' mangandad maya dahai.
v52_weighted_fvt_conv5way_step1000	p173	eng_Latn	v5_target	-0.626937	0.094510	You can stay with us.
v52_weighted_fvt_conv5way_step1000	p174	dtp_Latn	v5_target	0.065593	-0.614071	Nokokito do Tom kangku daa.
v52_weighted_fvt_conv5way_step1000	p175	eng_Latn	v5_target	-0.514833	-0.089249	I bet it was Tom.
v52_weighted_fvt_conv5way_step1000	p176	dtp_Latn	v5_target	0.097942	-0.538940	Milo' ko' moboros montok Tom.
v52_weighted_fvt_conv5way_step1000	p177	eng_Latn	v5_target	-0.552465	0.033622	You can talk to Tom.
v52_weighted_fvt_conv5way_step1000	p178	dtp_Latn	v5_target	0.110079	-0.611885	Milo' otumbayaan kaka i Tom?
v52_weighted_fvt_conv5way_step1000	p179	eng_Latn	v5_target	-0.461991	-0.193167	Can Tom be trusted?
v52_weighted_fvt_conv5way_step1000	p180	dtp_Latn	v5_target	0.110878	-0.639142	Ingkuro no maan i Tom dilo?
v52_weighted_fvt_conv5way_step1000	p181	eng_Latn	v5_target	-0.476130	0.026730	How can Tom do that?
v52_weighted_fvt_conv5way_step1000	p182	dtp_Latn	v5_target	-0.079252	-0.516297	Kasaga' tokou maan dilo?
v52_weighted_fvt_conv5way_step1000	p183	eng_Latn	v5_target	-0.555781	0.046460	Can we afford that?
v52_weighted_fvt_conv5way_step1000	p184	dtp_Latn	v5_target	-0.092675	-0.502662	Kasaga' tokou maan diti?
v52_weighted_fvt_conv5way_step1000	p185	eng_Latn	v5_target	-0.585274	0.033118	Can we afford this?
v52_weighted_fvt_conv5way_step1000	p186	dtp_Latn	v5_target	0.624914	0.150801	Ruminikot iyahai mantad mogisuwai-suwai o bansa om boros, nga’ koinsanai dahai nosompuru id hontolon di miagal. Lobi’ ma
v52_weighted_fvt_conv5way_step1000	p187	eng_Latn	v5_target	-0.217826	0.696339	We come from hundreds of ethnic and language backgrounds, yet we are united by common goals. Above all, we want to honor
v52_weighted_fvt_conv5way_step1000	p188	dtp_Latn	v5_target	-0.095417	-0.601780	Alaid oku au nokopikito diya!
v52_weighted_fvt_conv5way_step1000	p189	eng_Latn	v5_target	-0.471205	0.178171	I haven't seen you for so long!
v52_weighted_fvt_conv5way_step1000	p190	dtp_Latn	v5_target	0.183260	-0.523041	Haro no susumikul do poingirikau hilo om mogiakan-akan.
v52_weighted_fvt_conv5way_step1000	p191	eng_Latn	v5_target	-0.532726	0.276521	Some students were sitting on the bench and having lunch.
v52_weighted_fvt_conv5way_step1000	p192	dtp_Latn	v5_target	-0.063777	-0.620313	Hiti no pakarajaan ku.
v52_weighted_fvt_conv5way_step1000	p193	eng_Latn	v5_target	-0.548407	0.150743	That's where I work.
v52_weighted_fvt_conv5way_step1000	p194	dtp_Latn	v5_target	0.515589	-0.461163	Otopot nodi toilaan nu dot osonong, nga iri podi kaala tu osusa o momonsoi dilo.
v52_weighted_fvt_conv5way_step1000	p195	eng_Latn	v5_target	-0.460260	0.522927	It is true that yours is a good idea, but I am afraid it will be hard to put into practice.
v52_weighted_fvt_conv5way_step1000	p196	dtp_Latn	v5_target	0.368348	-0.597275	Nung yoho nopo diya nga au oku mongoi maan dilo.
v52_weighted_fvt_conv5way_step1000	p197	eng_Latn	v5_target	-0.469258	0.372360	If I were you, I wouldn't do a thing like that.
v52_weighted_fvt_conv5way_step1000	p198	dtp_Latn	v5_target	0.064958	-0.583106	Hinonggo oku milo' momoug?
v52_weighted_fvt_conv5way_step1000	p199	eng_Latn	v5_target	-0.412605	0.047217	Where can I wash up?
v52_weighted_fvt_conv5way_step1000	p200	dtp_Latn	v5_target	-0.082789	-0.482927	Tokou nga milo' korikot?
v52_weighted_fvt_conv5way_step1000	p201	ile_Latn	v5_target	-0.581141	0.027433	Tu es un bon medico.
v52_weighted_fvt_conv5way_step1000	p202	eng_Latn	v5_target	-0.562717	0.232912	You're a good doctor.
v52_weighted_fvt_conv5way_step1000	p203	ile_Latn	v5_target	-0.216872	-0.525748	It va evenir bentost.
v52_weighted_fvt_conv5way_step1000	p204	eng_Latn	v5_target	-0.510333	0.108690	It'll happen soon.
v52_weighted_fvt_conv5way_step1000	p205	ile_Latn	v5_target	-0.120300	-0.365865	Qualmen se lee ti-ci ideogramme?
v52_weighted_fvt_conv5way_step1000	p206	eng_Latn	v5_target	-0.460004	-0.056235	How do you read this kanji?
v52_weighted_fvt_conv5way_step1000	p207	ile_Latn	v5_target	-0.292103	-0.340358	Quo significa PTA?
v52_weighted_fvt_conv5way_step1000	p208	eng_Latn	v5_target	-0.420258	-0.098240	What does PTA mean?
v52_weighted_fvt_conv5way_step1000	p209	ile_Latn	v5_target	-0.059711	-0.654809	Yo ha perdit mi horloge.
v52_weighted_fvt_conv5way_step1000	p210	eng_Latn	v5_target	-0.618419	0.016826	I lost the watch.
v52_weighted_fvt_conv5way_step1000	p211	ile_Latn	v5_target	-0.109399	-0.523866	To va bentost changear.
v52_weighted_fvt_conv5way_step1000	p212	eng_Latn	v5_target	-0.514763	0.103759	That'll change soon.
v52_weighted_fvt_conv5way_step1000	p213	ile_Latn	v5_target	-0.284930	-0.585813	Li café es tre calid.
v52_weighted_fvt_conv5way_step1000	p214	eng_Latn	v5_target	-0.646234	0.035028	The coffee is very hot.
v52_weighted_fvt_conv5way_step1000	p215	ile_Latn	v5_target	-0.181879	-0.358846	Quo manca?
v52_weighted_fvt_conv5way_step1000	p216	eng_Latn	v5_target	-0.568491	0.055335	What is missing?
v52_weighted_fvt_conv5way_step1000	p217	ile_Latn	v5_target	-0.203238	-0.577389	Quant tu besona?
v52_weighted_fvt_conv5way_step1000	p218	eng_Latn	v5_target	-0.522233	0.139049	How much do you need?
v52_weighted_fvt_conv5way_step1000	p219	ile_Latn	v5_target	-0.279949	-0.379050	Nequí venit!
v52_weighted_fvt_conv5way_step1000	p220	eng_Latn	v5_target	-0.445666	-0.121693	No one came.
v52_weighted_fvt_conv5way_step1000	p221	ile_Latn	v5_target	-0.208342	-0.458176	Li gemelles assistet.
